path,planned_action,category,reason,needed_for_reproducibility,safe_to_ignore_for_final_reading
.git/COMMIT_EDITMSG,none,REVIEW_MANUALLY,Unclassified file; keep until manually reviewed.,False,False
outputs/sanitised_adapters/sensaware_top336_gamma_0.50/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.0/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.0/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.0/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.25/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.25/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.25/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.50/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.50/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top1_gamma_0.50/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.0/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.0/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.0/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.25/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.25/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.25/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.50/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.50/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/top3_gamma_0.50/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/uniform_gamma_0.25/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/uniform_gamma_0.25/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/uniform_gamma_0.25/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/uniform_gamma_0.50/adapter_config.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/uniform_gamma_0.50/adapter_model.safetensors,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sanitised_adapters/uniform_gamma_0.50/sanitisation_report.json,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
outputs/sensaware_adapter_smoke_check_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensaware_asr_utility_tradeoff_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensaware_failure_analysis_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensaware_official_bounded_eval_outputs.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensaware_official_bounded_eval_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensitivity_aware_adapter_generation_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensitivity_aware_expanded_adapter_generation_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensitivity_candidate_components.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/sensitivity_candidate_components_expanded.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/small_baseline_evaluation.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/small_baseline_evaluation_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/spectral_stats.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/tiny_inference_smoke_test_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/uniform_scaling_adapter_generation_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
outputs/wilson_ci_tradeoff_summary.csv,none,KEEP_REPRODUCIBILITY,Output evidence preserved for reproducibility/history; not archived unless duplicate backup.,True,False
README.md,none,KEEP_FINAL_VISIBLE,Final-facing reviewer/submission file or bundle item.,True,False
REAL_ASR_AND_CLEAN_UTILITY_ARCHITECTURE.md,move_to_archive,ARCHIVE_SUPERSEDED,Superseded planning doc; official rule-based ASR path is now verified and audited.,False,True
reports/experiment_journal.md,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/asr_utility_tradeoff_scatter.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/clean_utility_bar_by_method.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/clean_vs_backdoor_entropy_by_layer.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/clean_vs_backdoor_singular_curve_mean.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/clean_vs_backdoor_top1_by_layer.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/clean_vs_backdoor_top3_by_layer.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/report_ready/official_rule_based_asr_clean_tradeoff.png,none,KEEP_FINAL_VISIBLE,Final-facing reviewer/submission file or bundle item.,True,False
reports/figures/report_ready/real_asr_clean_utility_tradeoff.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/report_ready/report_clean_utility_key_methods.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/report_ready/report_tradeoff_scatter_key_methods.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/report_ready/report_trigger_rate_key_methods.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/report_ready/report_trigger_reduction_key_methods.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/singular_value_spectra_by_module.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/trigger_rate_bar_by_method.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/figures/trigger_reduction_vs_clean_delta.png,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
reports/known_issues.md,none,KEEP_REPRODUCIBILITY,Report figure/journal/diagnostic evidence preserved.,True,False
requirements.txt,none,KEEP_REPRODUCIBILITY,"Configuration, project log, dependency, or task provenance.",True,False
RUN_ORDER.md,none,KEEP_FINAL_VISIBLE,Final-facing reviewer/submission file or bundle item.,True,False
scripts/00_check_env.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/00_check_env_verbose.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/00_run_final_submission.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/01_check_hf_cache_and_adapter.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/01_inspect_adapter.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/02_extract_spectral_stats.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/03_clean_reference_search.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/04_inspect_flagalpha_clean_adapter.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/05_inspect_clean_adapter_candidates.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/06_compare_clean_vs_backdoor_spectra.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/07_generate_spectral_sanitised_adapters.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/08_smoke_check_sanitised_adapters.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/09_peft_loading_smoke_test.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/10_gpu_memory_diagnosis.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/11_tiny_inference_smoke_test.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/12_small_baseline_evaluation.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/13_bounded_eval_from_prompt_files.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/14_find_backdoorllm_trigger_source.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/15_fetch_and_inspect_backdoorllm_official_assets.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/16_create_official_badnets_prompt_files.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/17_official_badnets_asr_pilot.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/18_generate_uniform_scaling_adapters.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/19_official_badnets_full_bounded_eval.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/20_clean_utility_and_tradeoff_eval.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/21_clean_sensitivity_probe.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/22_generate_sensitivity_aware_adapters.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/23_smoke_check_sensitivity_aware_adapters.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/24_sensaware_official_bounded_eval.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
scripts/25_sensaware_failure_analysis.py,none,KEEP_REPRODUCIBILITY,Script/source/data/log/adapter/provenance needed for reproduction or audit trail.,True,False
